"","Patient102","Patient105","Patient106","Patient107","Patient108","Patient112","Patient116","Patient125","Patient126","Patient127","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient14","Patient150","Patient154","Patient155","Patient156","Patient158","Patient165","Patient166","Patient167","Patient168","Patient169","Patient170","Patient172","Patient173","Patient179","Patient181","Patient183","Patient184","Patient185","Patient188","Patient18","Patient23","Patient36","Patient37","Patient40","Patient47","Patient48","Patient51","Patient67","Patient75","Patient77","Patient78","Patient79","Patient8","Patient96","Patient98","Patient99","Patient9","Patient191","Patient189","Patient200","Patient201","Patient193","Patient196","Patient197","Patient204","Patient205"
"HPS4",4.746189201571,5.27340055328285,5.76872038372862,5.82595409695125,2.87760018338687,5.81762622627293,6.12587085835944,3.64286513605235,5.83956279428303,4.89823660731765,5.57684331533375,6.13907883903711,4.87766007499211,6.61770484676581,4.50598162452539,5.36256942920849,2.82050971094141,6.05456817976162,4.51642691807568,6.43699774348056,-9.96578428466209,6.57846912469209,5.79759869080192,6.21112228662101,5.38926717605281,5.2323587417317,3.37576860161472,5.55199518639382,4.27064997502222,5.47653849224501,5.82972354369009,6.35711856966443,4.44376967694785,7.02955613873789,6.39397098618128,5.82350653819628,5.67513376472366,5.85797235891032,5.3943262746554,4.64710397528524,7.04963733567465,5.69798472336023,5.23498199374624,2.75197364401109,6.16514137827897,6.36349729863715,3.65439928470269,5.78051264022223,5.11611896305141,5.49696409454437,3.78607548657694,5.48837247387523,5.64615288614999,5.01788017815214,4.76074387465799,4.07212183767069,6.74431616851459,5.60782549784749,4.84120480754913,4.9300980996487,6.51521133472059,5.82386356809309,5.70368034078725,5.06174599569388,5.71007957799751,4.82204241804531,4.10250831308225,5.80230531610592,4.31973139371533,5.70248766163836,7.09424731834649,5.8814998293264,5.49411733747368,5.60450108594977
"PIK3IP1",2.35565505206206,-2.20178377934335,2.0393947122132,-9.96578428466209,-9.96578428466209,2.83185682549401,2.70565341056923,4.07257938159392,2.54605344076972,3.16891672629713,3.49900253851685,2.60808383338627,4.50971477177308,2.29910640185339,2.75389967224919,0.546784755168209,3.64021320524879,2.06767681546698,2.12437737707274,-3.80055545334068,-9.96578428466209,-1.20611616109879,2.0236403884365,0.598869559029899,1.03638018939608,2.5397369384967,4.00535099771237,2.40520153084968,2.36825873125029,3.74480982022193,2.4948956230983,2.01026594755316,2.49813980726237,0.893381115746889,0.873141255369772,3.32924268677049,1.6974011612754,2.4665455351376,2.9282652917947,4.43548262000994,1.62330316995697,-0.227390262442227,3.40834028776166,-9.96578428466209,2.93545029901573,2.44451289033835,0.97480177209849,0.225826119447564,2.10790058640296,2.35721759372599,3.01242555916952,-0.857770942060237,1.27268779743889,1.46560692819114,0.901188112240571,-9.96578428466209,3.37308224324275,2.29686444608729,2.22268281214938,3.4141709697003,1.53133931699,2.09330714627709,3.19770282974223,4.07320616686028,2.73146348813558,2.71614846113302,2.76319478915691,4.21013422635993,2.97669785137801,2.67571871574782,1.76435570909965,1.42356075681343,1.97886257327546,2.59705632293242
"TTC28",4.26103279743131,1.83636198948275,4.28572786488964,-0.599305238157398,1.737355398324,4.94763104606149,5.1195308157026,1.90222287488529,3.9136339162035,3.93850461679507,4.99478874921691,3.56155589006877,4.56483496890466,2.72520166659976,4.16239470809764,3.4565133335325,2.98229431166327,3.98894943574194,2.81727340538551,4.55574894909937,3.0929866576694,3.220322238298,4.04190907387011,4.91116042559362,3.43871186387534,4.57457164451858,3.62739400061047,3.13844733459136,3.34962447371132,5.80538717232992,3.35190888918804,4.7641357636071,5.55902653674051,3.84963558535892,4.33185665152926,4.34333754559597,2.7942629317715,4.09197358077795,4.32909019767269,4.72080159662588,5.33488430050363,4.23656270164842,3.96068662859587,2.10300248523776,3.01927124363648,4.04899329369569,4.65541339427543,4.78379762400638,3.21859407268122,4.90488456356787,4.69762764446141,4.2271520579325,5.7684673877333,3.66092299167248,6.32773010752364,2.56646102065146,4.38736722332099,4.25043819253765,4.47968112483333,4.47530064700029,4.08143378826963,3.64878195436144,4.6567243034774,3.05036822026485,4.50565756737385,1.76844093644258,4.11118570049931,4.0022388992741,5.92109938947423,4.20031636799194,4.81926451523054,2.94957744273261,3.76843449603209,3.65410617271631
"KDELR3",5.42237261861588,3.42832245961859,4.49017605267554,-9.96578428466209,4.43237595225623,5.00619680560135,3.82582821703527,2.8653400513963,5.36752961602339,3.89677362017778,2.41351567195561,0.212832250138981,5.08143472011808,5.8140722856987,5.89492944043568,5.65153261495832,5.20570587138922,5.93873598330903,6.44719283118129,3.27210689948559,-9.96578428466209,6.46863966452024,4.62888722197765,4.37300050405116,4.9903980285041,5.64786332468318,5.86059510149914,5.61960141439983,5.90864346975679,5.94219312607602,4.87320051174437,5.94790321812676,2.64316571374531,6.78814801770537,6.41588550398711,5.50746809609996,5.64882300727019,3.89509390236469,5.11808823415374,4.91072876274091,7.41419369775552,5.00936929538448,5.58517628626229,1.47664350863899,4.49958898421295,5.12282585262209,4.40582221742176,3.89651215404696,5.30291273113084,5.32526312433256,6.05919874881508,5.71814706648966,4.0222011009434,5.57916837462173,4.75615190768369,2.65118932688462,3.13134989938307,5.27368889490797,6.25089378654293,3.86713984885669,5.09764353890984,5.154681633244,4.9749147861233,4.65597234747181,5.23590491690816,5.62072563921711,5.10897943827853,4.69199907292604,5.87219061000174,3.89603659526538,7.46453649246175,5.62257797164165,4.95807884148796,6.79043489240869
"TIMP3",3.47749320522701,4.98019837365627,3.91057311065434,4.61740081947954,3.50643666906028,4.22601021752725,5.4970517923185,3.95686544136374,6.38766692630265,4.64274524760362,3.37125880661262,1.40581260392469,5.29738452252824,3.97316202829223,3.57038998986046,3.70344885526336,4.00962059724156,3.1777373884173,4.56741925933941,4.4646679719958,4.25376494742936,4.41120568758887,4.85185502569002,6.00850008958624,5.19319323444185,3.52099881313329,4.85721229677914,5.46745768199482,4.6183817050274,5.70366722658379,5.15721114596777,6.22870819203627,5.03986876216562,6.07038719489955,5.59348245927399,5.12424027466407,6.86790780072727,3.73514089375609,4.47520650728921,4.40741504764447,3.11435086188412,0.981104171377332,5.88841027908497,3.69319509560053,6.3939629615684,5.31197685660237,4.68194298184608,7.13353773187067,5.9897974839091,3.9367560640527,6.57060858086545,5.79682896152679,2.75004657054872,3.55773826375683,4.48729067008143,1.31501414341271,5.71454964964836,6.31644551701078,6.68156712428602,5.51017917754565,3.49542393290829,4.06231185736192,5.05144792232418,6.2613605314544,5.01175243736426,6.4237108250869,4.76027963758324,4.4083995090372,6.17708934302462,3.74209614282595,3.97170285843476,5.78217576176426,4.14624350260509,5.67307043765531
"BIK",-1.96744470970916,-9.96578428466209,-3.79051920517863,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.07507225772928,-2.05956866724919,-9.96578428466209,0.882257254102842,0.524126044082039,1.37652946592626,1.53722813523248,0.486379684580066,-0.241201380920832,2.71902035258342,-4.19737550810424,-1.01720724244358,-2.77294940870161,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.321929044839242,-9.96578428466209,-0.170294424706335,-9.96578428466209,-1.2783977280624,-0.69227349207107,-2.33438452732631,-1.2037158072185,0.629324024507701,-2.88627647457149,-9.96578428466209,-1.19155973333849,-9.96578428466209,-1.10835963793731,-5.53817719530655,-2.12617182488611,-4.12337418783991,-2.76696622359335,-3.61488164123318,-0.978307590176615,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.82860344095586,-9.96578428466209,-3.72581913016757,0.199796188521712,-9.96578428466209,-3.66055517677915,-3.07060855864047,-9.96578428466209,0.899274204190727,-9.96578428466209,-9.96578428466209,-0.432463645177754,-3.94161701522567,-1.40385415851309,-3.3845988580848,-2.47394651411514,1.17799896897505,-0.167794721804842,1.0867389288404,-3.57340461279705,-2.77665120671243,0.817840766997054,-3.40538914063692,-9.96578428466209,-2.23824952945009,0.590859769155207,-1.24731990515323,-1.26089849904739,-1.02882494499157
"HMOX1",5.83954231188954,1.93149343546664,7.4388948482141,4.14423438251243,4.24911044823286,4.53893449584319,3.99360313757072,4.90023731787799,4.00955217804246,2.83823684109058,5.18080225310541,7.21767273541249,4.68670203458558,4.45108546707238,4.94733653642943,4.04511685033036,5.49076133520393,4.09473767518134,2.56317482695765,4.40407418398374,-9.96578428466209,4.59667732283333,5.13803816290199,5.48816067142234,6.06149423550976,3.79851079539712,8.01469256983352,4.79958655258782,2.67349753210096,3.5022592210471,4.52730689164838,4.99545344425295,4.91470271817696,7.23403452440254,3.31544181380839,6.30338103188452,4.02988844528843,4.28997822196362,4.37685040292461,5.1648968127669,8.23330406515182,0.0941999958695478,4.42153797802966,2.81336526511943,4.33331560235613,4.89287042330872,3.90917421857412,5.18080702613084,3.88420367400293,2.47748930193048,3.48444410763739,2.43055697869387,2.2177236514538,2.94805352452161,4.36394698213797,2.04685016298395,4.2749532305432,5.26329563911608,5.43963765040785,8.15832139631062,3.42847158749635,6.23068926394444,4.28207005777286,6.26989079305099,3.79600306640044,5.27596171568654,6.27984364102161,5.14381453338158,1.05882102675364,3.86951209901267,6.66069044913565,4.91252931692818,4.82315381173428,5.95574009487848
"PDGFB",2.34254212644281,-2.87587891833618,0.333481343029027,-9.96578428466209,-9.96578428466209,0.918147715714267,1.7058745460449,1.99777579328212,1.775253445844,1.55391160062535,1.39288535239314,-9.96578428466209,1.81794932191529,-0.0216496107214985,2.03514850923124,0.446329146714377,2.86003255542631,0.11870266841178,0.248118456833958,0.150127464016308,-9.96578428466209,-3.92434235299017,0.786727459721147,1.08046805862995,-0.976432274593192,0.193947817860641,2.50594415939192,0.254136247180168,0.0747290543965904,2.224818617964,1.6877326423685,1.49584624501316,1.5616991545625,1.12772986324213,-0.267927451462085,3.06433768265033,-0.434947852117052,-0.371624126477892,0.21005990772525,1.97078216670621,1.22593198412836,-1.05615220360588,2.21253491094915,-4.32750461641752,-3.91320231998937,2.24551869022734,1.22622308514796,-0.572961700032366,0.262478491112041,1.13781057157839,1.95566285100036,-0.578124479731322,-0.836838607850063,0.57296981316555,-9.96578428466209,-2.10256792306585,1.20775883640379,1.99833636472165,3.10405552271318,2.08441043221747,0.755909856322541,0.928141341615734,1.18791063599392,2.00016445720078,1.1648492491013,0.629398979241164,2.27675147443746,2.83116495785449,1.76342530199009,1.03573916481345,-0.523500362118078,0.5076958309224,-0.709457960182165,1.54097574873262
"RBFOX2",5.27917471952778,5.11127767900616,6.06181795939046,3.7205449803295,5.37555785782853,5.90975817091564,6.67507271036201,3.73633678972497,6.71703727091556,6.06494204492557,5.20947522364625,6.4935995286524,5.20662144082718,6.24263477845983,6.04669814968846,5.99576168799939,4.94253982376759,5.86131451284992,5.64763719178259,6.74082007645149,-9.96578428466209,5.93828871916861,6.13197475161046,6.37022024458645,6.27183281688749,5.3626461130052,5.6146765786848,6.25794558847736,5.49229731684138,6.59353166911204,5.40869136164762,5.41865337666386,6.52367854222368,6.76901402503404,6.16699421829727,5.41547871481973,5.59226423078256,5.52135726839042,6.03491753661938,5.93105589150722,7.08055938631044,5.85042955161954,5.62227232250494,4.82319505973065,4.2727994072861,5.56973162239909,6.75693870670295,6.68752148195248,6.86940478609166,6.30861902213635,6.30076651553011,6.01263912907097,7.86276112782885,5.4284339880862,5.55050373260673,3.61181822941201,4.42761047598216,6.48383141772979,7.02218943983845,5.25313724051694,6.21549956124858,5.00568687710545,6.31107195382736,5.05846724020223,6.19832794732945,5.67152164344989,5.75264727461712,6.15442441267654,7.23585641434449,5.44745140382549,5.58877508592103,6.22731761791119,5.7764126694327,6.36507600964809
"MYH9",8.3396865082248,5.49463420742509,7.33934565992601,7.44347505690144,5.44995153691471,8.47845569265341,8.44024417407825,8.67485160034945,8.3311139220464,8.23005728999327,8.10778961126627,7.10236832469835,7.75374399744676,8.8817877860573,8.73243004999665,8.18479456457295,8.43553983793474,8.66462196352034,7.41376644874183,7.87312905384187,3.97509339212618,6.86229436587043,8.46617592541904,7.79098115567179,8.19023872543245,7.52497372056162,9.47556989304361,8.84911894038948,7.20779461462157,8.60615156504644,7.60782364174384,7.9721540561213,8.00548140705237,8.51767232595785,7.75824704640594,7.79306015939148,8.04658587562658,8.33238054400651,8.29576202995245,9.14624482625036,8.44495508598325,7.31444404290648,8.71935045584733,6.62980272462078,9.05636248355204,8.21175460650223,7.09014972848273,7.96649493850959,8.59381556015788,7.72231434027072,9.88070246933115,6.25411709865757,7.13644046651444,6.73843532681918,8.78249734840443,6.05523711263521,8.48493217995231,8.388458895163,9.71521462603982,8.33179009238575,7.94772754645314,6.9969710212441,8.78172954364001,8.2894995283464,8.35999992902776,8.56501579049974,8.61621215643337,8.07650155379466,8.12217563639317,7.41084984830145,8.75854488754914,8.00079546444618,7.22080812123738,9.39151238647245
"GRAP2",2.2612585138402,-0.562447882790997,0.160295896603453,-9.96578428466209,1.27808602990782,3.72801513745891,1.05703295708123,6.38710445654957,4.45586197263168,2.22795798639852,2.65647639566512,3.76733978106527,3.61798524508045,2.41986468223408,3.76905835968225,2.90354165260009,3.96911809967071,3.60934462263633,1.09230178007487,2.54868081572644,-9.96578428466209,3.16227149306949,2.14748285292473,2.14114221208831,4.11180427076412,0.193947817860641,3.88621146649815,1.97413922861253,2.9683606457796,1.99660253723022,1.88930808931322,0.0678683703601502,1.04607106119423,1.23202045989394,1.58707918199019,2.73244041790002,2.13497098752412,2.70257349390198,0.896429516392283,5.20621279210897,5.62569376669249,-0.183047325358981,3.71078730396791,1.45111767354698,-9.96578428466209,2.20220053392198,1.68653503986803,1.17843529157905,1.04723471306587,2.70396019216636,3.33617805323989,1.00540143277253,2.03305996777361,-0.496353101303845,1.95523529302537,-1.39448610548587,5.1165303218299,2.19286333244361,3.16883310221992,2.98414107238788,4.09012423670821,3.74040535152681,4.21289013533916,1.68854317811775,1.60618931093242,2.19102445678599,3.40565244128871,1.86504144035182,0.624661502915039,2.9811781725585,4.56430360321327,2.9269789624959,1.88442265577523,1.47570724137214
"PVALB",-9.96578428466209,-0.077629907732814,-1.69048076359706,-9.96578428466209,-9.96578428466209,-0.93230300101912,-9.96578428466209,-3.05356712522979,-1.66683622140572,-2.67002933828569,1.36095475942888,-9.96578428466209,1.09427704179637,-9.96578428466209,-1.32335704927386,-9.96578428466209,-0.414809157307103,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.92712127128906,-9.96578428466209,-9.96578428466209,1.08135052190604,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,2.26520501430056,-9.96578428466209,3.85327391035279,-0.21907575599788,-1.00903134300971,0.751584651484995,-9.96578428466209,-2.55527247729799,-9.96578428466209,2.21564161326305,-9.96578428466209,-1.53846697231996,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.11711616975823,-9.96578428466209,1.79182150881996,-9.96578428466209,-9.96578428466209,-1.0802983967559,-9.96578428466209,-0.707869467062619,-9.96578428466209,-2.95274363231951,-9.96578428466209,-2.80466760996614,-3.6856915785635,-2.27507050464289,-9.96578428466209,-0.674596691731212,-9.96578428466209,-1.19829461351347,-9.96578428466209,3.41732141215488,-9.96578428466209,-3.45159440024504,-1.52142806557918,-1.83057094244724,-9.96578428466209,-9.96578428466209
"CSF2RB",1.69719858339799,-1.88118371287844,2.62701685676881,-9.96578428466209,-9.96578428466209,3.5710946675443,2.33190398381395,4.60284260230137,3.49862832695646,2.29374631409241,2.89812367279051,2.1612833834049,4.49291315810149,3.2514558064993,4.2496260959387,1.75867285489451,4.44604360758958,0.491857985110904,1.18741582255349,2.3560709620388,-9.96578428466209,1.66874955555009,3.69991299292027,1.74036753318837,-0.0391910676891409,2.24685690222925,4.37841847807251,3.62485997659021,1.7880218728588,2.700069992073,2.09904776728045,2.08520987264543,2.65979374139018,2.37527508870021,0.159048289229567,2.3575775555147,0.0669787494790165,2.88837052166772,2.32728108191132,4.7789173971275,2.01730595054439,-3.21561554776084,4.06580910328758,1.37171307263208,2.50809410444392,2.91061605551365,0.752531688464184,1.6704563834945,1.13360887637049,1.06288348045351,3.27154713341948,0.0885022532323279,-0.323038695292927,-0.194175406869542,5.20001495073377,-0.521742005524623,4.02772884418976,2.83498726575054,3.67585219877153,3.65021790002132,1.50558521385266,1.39090517326479,3.3123807483174,3.85434358842776,2.04387407826123,3.64260204463154,4.79030733644509,1.97192835528611,1.35734983930986,3.28311102063936,0.905182755630279,1.4554918721019,2.55009495128528,2.80796978213454
"IL2RB",3.62015597613596,1.65000458742886,2.68145599108734,3.26177605386737,2.36523389817886,4.91604396906766,1.80677357370468,7.59440807773374,4.4517283617623,3.45839417746093,4.24712100596461,-1.0989799702025,4.82004263475463,3.80165606906494,4.6613153518856,3.29877435559076,6.05709030878663,-0.639369625210893,2.88505409941723,1.55473100896762,8.27126347838032,0.469665567031807,3.71385111641002,2.80083865826087,-0.136384847872434,1.32791037872264,4.73840495571395,3.5534438744325,2.35904199237445,2.984004067568,2.14178758280167,0.951760165762019,4.01185325682388,3.25099757240642,0.299790624679352,4.68299857894311,2.14838846197665,3.87625853474263,2.74021933370697,5.11283443473073,2.83351094942685,-2.41401582601763,4.69988524477033,5.20169492243117,3.48849164406278,4.52563603794345,1.47950799000764,2.50946026226855,0.773619767537754,1.32580278483845,5.18531064813447,1.4202592578983,1.05436188019778,2.00447027727659,3.69194043542067,1.89161161302371,5.71210789863835,3.86480772866888,4.50613105844994,4.2513818811082,2.37627497490217,1.11091513562138,5.26423215355423,3.5803214027582,2.12846637651344,3.61442578974191,3.23750687836467,4.46683363890407,-0.0606604676942875,4.28080202729141,1.27088162966544,-0.149612033210922,3.64904337869728,2.62742500442682
